location_id,city,state,ALL 
7461,city4,state10,ALL
7462,city7,state0,ALL
7463,city1,state7,ALL
7464,city0,state3,ALL
7465,city7,state8,ALL
7466,city10,state4,ALL
7467,city1,state2,ALL
7468,city0,state5,ALL
7469,city2,state0,ALL
7470,city4,state10,ALL
7471,city6,state1,ALL
7472,city2,state10,ALL
7473,city6,state4,ALL
7474,city8,state8,ALL
7475,city2,state0,ALL
7476,city4,state5,ALL
7477,city2,state3,ALL
7478,city3,state3,ALL
7479,city5,state4,ALL
7480,city0,state6,ALL
7481,city10,state5,ALL
7482,city0,state10,ALL
7483,city6,state4,ALL
7484,city4,state7,ALL
7485,city1,state9,ALL
7486,city8,state10,ALL
7487,city10,state1,ALL
7488,city6,state1,ALL
7489,city10,state4,ALL
7490,city0,state3,ALL
7491,city7,state2,ALL
7492,city9,state7,ALL
7493,city4,state1,ALL
7494,city6,state8,ALL
7495,city3,state10,ALL
7496,city10,state0,ALL
7497,city0,state3,ALL
7498,city3,state8,ALL
7499,city8,state0,ALL
7500,city1,state5,ALL
7501,city8,state9,ALL
7502,city1,state0,ALL
7503,city3,state0,ALL
7504,city6,state8,ALL
7505,city8,state7,ALL
7506,city0,state1,ALL
7507,city1,state3,ALL
7508,city5,state8,ALL
7509,city0,state9,ALL
7510,city0,state2,ALL
7511,city3,state10,ALL
7512,city2,state6,ALL
7513,city8,state3,ALL
7514,city10,state5,ALL
7515,city3,state8,ALL
7516,city2,state1,ALL
7517,city0,state4,ALL
7518,city6,state5,ALL
7519,city5,state10,ALL
7520,city5,state8,ALL
7521,city8,state8,ALL
7522,city7,state9,ALL
7523,city4,state4,ALL
7524,city1,state2,ALL
7525,city9,state6,ALL
7526,city2,state1,ALL
7527,city6,state6,ALL
7528,city1,state5,ALL
7529,city3,state1,ALL
7530,city4,state2,ALL
7531,city7,state8,ALL
7532,city10,state8,ALL
7533,city1,state2,ALL
7534,city0,state4,ALL
7535,city6,state2,ALL
7536,city10,state10,ALL
7537,city0,state1,ALL
7538,city9,state7,ALL
7539,city5,state6,ALL
7540,city9,state9,ALL
7541,city8,state4,ALL
7542,city4,state7,ALL
7543,city9,state2,ALL
7544,city5,state4,ALL
7545,city5,state8,ALL
7546,city10,state1,ALL
7547,city1,state6,ALL
7548,city4,state5,ALL
7549,city7,state8,ALL
7550,city2,state6,ALL
7551,city0,state4,ALL
7552,city10,state5,ALL
7553,city10,state8,ALL
7554,city10,state3,ALL
7555,city5,state7,ALL
7556,city0,state6,ALL
7557,city5,state7,ALL
7558,city0,state0,ALL
7559,city10,state0,ALL
7560,city5,state0,ALL
7561,city3,state7,ALL
7562,city4,state6,ALL
7563,city9,state7,ALL
7564,city4,state10,ALL
7565,city8,state2,ALL
7566,city9,state6,ALL
7567,city5,state9,ALL
7568,city10,state6,ALL
7569,city10,state5,ALL
7570,city6,state4,ALL
7571,city0,state1,ALL
7572,city4,state5,ALL
7573,city10,state0,ALL
7574,city6,state0,ALL
7575,city0,state1,ALL
7576,city3,state1,ALL
7577,city2,state6,ALL
7578,city9,state9,ALL
7579,city8,state2,ALL
7580,city3,state7,ALL
7581,city2,state8,ALL
7582,city5,state10,ALL
7583,city6,state6,ALL
7584,city1,state6,ALL
7585,city4,state8,ALL
7586,city1,state5,ALL
7587,city5,state10,ALL
7588,city10,state8,ALL
7589,city5,state3,ALL
7590,city4,state4,ALL
7591,city0,state0,ALL
7592,city3,state10,ALL
7593,city3,state9,ALL
7594,city2,state9,ALL
7595,city5,state8,ALL
7596,city10,state1,ALL
7597,city10,state9,ALL
7598,city8,state3,ALL
7599,city5,state2,ALL
7600,city8,state2,ALL
7601,city3,state1,ALL
7602,city9,state5,ALL
7603,city10,state8,ALL
7604,city0,state9,ALL
7605,city8,state6,ALL
7606,city9,state6,ALL
7607,city1,state6,ALL
7608,city9,state9,ALL
7609,city8,state7,ALL
7610,city1,state4,ALL
7611,city4,state9,ALL
7612,city6,state7,ALL
7613,city10,state0,ALL
7614,city3,state7,ALL
7615,city9,state6,ALL
7616,city3,state3,ALL
7617,city4,state3,ALL
7618,city7,state9,ALL
7619,city2,state9,ALL
7620,city1,state10,ALL
7621,city8,state7,ALL
7622,city1,state9,ALL
7623,city8,state5,ALL
7624,city7,state5,ALL
7625,city0,state5,ALL
7626,city0,state4,ALL
7627,city2,state3,ALL
7628,city8,state4,ALL
7629,city6,state3,ALL
7630,city8,state4,ALL
7631,city8,state0,ALL
7632,city8,state8,ALL
7633,city3,state3,ALL
7634,city0,state9,ALL
7635,city6,state8,ALL
7636,city6,state6,ALL
7637,city3,state0,ALL
7638,city2,state0,ALL
7639,city3,state8,ALL
7640,city2,state5,ALL
7641,city10,state10,ALL
7642,city6,state0,ALL
7643,city6,state0,ALL
7644,city6,state10,ALL
7645,city1,state10,ALL
7646,city6,state8,ALL
7647,city7,state10,ALL
7648,city7,state3,ALL
7649,city6,state6,ALL
7650,city1,state9,ALL
7651,city10,state6,ALL
7652,city6,state10,ALL
7653,city10,state6,ALL
7654,city7,state8,ALL
7655,city8,state6,ALL
7656,city9,state5,ALL
7657,city7,state2,ALL
7658,city1,state2,ALL
7659,city1,state2,ALL
7660,city9,state10,ALL
7661,city2,state0,ALL
7662,city0,state1,ALL
7663,city2,state6,ALL
7664,city7,state1,ALL
7665,city4,state1,ALL
7666,city4,state3,ALL
7667,city3,state0,ALL
7668,city9,state5,ALL
7669,city4,state6,ALL
7670,city10,state0,ALL
7671,city2,state3,ALL
7672,city4,state6,ALL
7673,city1,state5,ALL
7674,city9,state10,ALL
7675,city0,state4,ALL
7676,city1,state9,ALL
7677,city6,state2,ALL
7678,city5,state1,ALL
7679,city0,state2,ALL
7680,city10,state4,ALL
7681,city8,state6,ALL
7682,city3,state9,ALL
7683,city4,state4,ALL
7684,city2,state1,ALL
7685,city3,state3,ALL
7686,city2,state7,ALL
7687,city0,state10,ALL
7688,city0,state5,ALL
7689,city3,state5,ALL
7690,city6,state7,ALL
7691,city6,state9,ALL
7692,city7,state2,ALL
7693,city7,state2,ALL
7694,city6,state4,ALL
7695,city4,state4,ALL
7696,city6,state4,ALL
7697,city6,state5,ALL
7698,city2,state1,ALL
7699,city0,state10,ALL
7700,city4,state5,ALL
7701,city6,state4,ALL
7702,city5,state6,ALL
7703,city9,state6,ALL
7704,city0,state2,ALL
7705,city9,state8,ALL
7706,city5,state7,ALL
7707,city8,state4,ALL
7708,city1,state2,ALL
7709,city7,state5,ALL
7710,city3,state3,ALL
7711,city1,state2,ALL
7712,city5,state2,ALL
7713,city5,state8,ALL
7714,city1,state4,ALL
7715,city6,state5,ALL
7716,city8,state4,ALL
7717,city5,state1,ALL
7718,city7,state10,ALL
7719,city9,state4,ALL
7720,city10,state1,ALL
7721,city1,state1,ALL
7722,city1,state3,ALL
7723,city9,state5,ALL
7724,city2,state8,ALL
7725,city2,state3,ALL
7726,city9,state7,ALL
7727,city5,state5,ALL
7728,city3,state4,ALL
7729,city3,state1,ALL
7730,city3,state9,ALL
7731,city6,state1,ALL
7732,city1,state10,ALL
7733,city0,state6,ALL
7734,city5,state4,ALL
7735,city9,state2,ALL
7736,city7,state7,ALL
7737,city6,state8,ALL
7738,city6,state10,ALL
7739,city8,state9,ALL
7740,city1,state7,ALL
7741,city0,state5,ALL
7742,city5,state6,ALL
7743,city9,state6,ALL
7744,city10,state2,ALL
7745,city4,state10,ALL
7746,city2,state4,ALL
7747,city5,state7,ALL
7748,city10,state5,ALL
7749,city2,state0,ALL
7750,city2,state4,ALL
7751,city3,state5,ALL
7752,city4,state3,ALL
7753,city2,state1,ALL
7754,city6,state9,ALL
7755,city1,state0,ALL
7756,city3,state7,ALL
7757,city10,state3,ALL
7758,city2,state10,ALL
7759,city4,state7,ALL
7760,city10,state4,ALL
7761,city4,state7,ALL
7762,city0,state5,ALL
7763,city7,state7,ALL
7764,city3,state5,ALL
7765,city2,state0,ALL
7766,city10,state7,ALL
7767,city6,state6,ALL
7768,city9,state10,ALL
7769,city5,state3,ALL
7770,city7,state4,ALL
7771,city6,state3,ALL
7772,city0,state7,ALL
7773,city4,state3,ALL
7774,city6,state10,ALL
7775,city1,state2,ALL
7776,city4,state8,ALL
7777,city2,state2,ALL
7778,city6,state10,ALL
7779,city5,state1,ALL
7780,city2,state8,ALL
7781,city1,state10,ALL
7782,city0,state1,ALL
7783,city1,state1,ALL
7784,city9,state6,ALL
7785,city4,state0,ALL
7786,city6,state9,ALL
7787,city4,state10,ALL
7788,city5,state7,ALL
7789,city8,state5,ALL
7790,city1,state1,ALL
7791,city6,state4,ALL
7792,city8,state1,ALL
7793,city1,state4,ALL
7794,city1,state0,ALL
7795,city10,state4,ALL
7796,city6,state3,ALL
7797,city9,state5,ALL
7798,city6,state4,ALL
7799,city4,state9,ALL
7800,city2,state1,ALL
7801,city6,state1,ALL
7802,city6,state0,ALL
7803,city4,state1,ALL
7804,city10,state1,ALL
7805,city4,state7,ALL
7806,city1,state3,ALL
7807,city0,state5,ALL
7808,city4,state5,ALL
7809,city4,state4,ALL
7810,city4,state0,ALL
7811,city4,state7,ALL
7812,city2,state0,ALL
7813,city10,state5,ALL
7814,city6,state8,ALL
7815,city7,state6,ALL
7816,city7,state5,ALL
7817,city5,state7,ALL
7818,city3,state2,ALL
7819,city10,state6,ALL
7820,city9,state9,ALL
7821,city8,state10,ALL
7822,city9,state9,ALL
7823,city2,state3,ALL
7824,city7,state5,ALL
7825,city9,state10,ALL
7826,city5,state2,ALL
7827,city4,state6,ALL
7828,city9,state7,ALL
7829,city10,state10,ALL
7830,city1,state9,ALL
7831,city2,state4,ALL
7832,city4,state8,ALL
7833,city0,state10,ALL
7834,city6,state2,ALL
7835,city10,state9,ALL
7836,city8,state6,ALL
7837,city5,state3,ALL
7838,city6,state6,ALL
7839,city2,state9,ALL
7840,city9,state9,ALL
7841,city4,state0,ALL
7842,city3,state3,ALL
7843,city8,state4,ALL
7844,city8,state1,ALL
7845,city1,state10,ALL
7846,city6,state1,ALL
7847,city1,state4,ALL
7848,city10,state6,ALL
7849,city8,state0,ALL
7850,city2,state2,ALL
7851,city8,state0,ALL
7852,city1,state1,ALL
7853,city6,state9,ALL
7854,city2,state10,ALL
7855,city9,state2,ALL
7856,city8,state9,ALL
7857,city10,state3,ALL
7858,city5,state6,ALL
7859,city6,state0,ALL
7860,city9,state10,ALL
7861,city9,state5,ALL
7862,city3,state0,ALL
7863,city8,state5,ALL
7864,city6,state4,ALL
7865,city7,state10,ALL
7866,city6,state0,ALL
7867,city8,state7,ALL
7868,city10,state8,ALL
7869,city9,state2,ALL
7870,city1,state0,ALL
7871,city3,state2,ALL
7872,city10,state1,ALL
7873,city0,state5,ALL
7874,city4,state9,ALL
7875,city6,state10,ALL
7876,city1,state8,ALL
7877,city5,state4,ALL
7878,city0,state3,ALL
7879,city7,state0,ALL
7880,city0,state9,ALL
7881,city3,state6,ALL
7882,city3,state7,ALL
7883,city6,state8,ALL
7884,city6,state9,ALL
7885,city3,state7,ALL
7886,city0,state7,ALL
7887,city4,state5,ALL
7888,city8,state10,ALL
7889,city1,state7,ALL
7890,city1,state1,ALL
7891,city1,state4,ALL
7892,city2,state2,ALL
7893,city5,state4,ALL
7894,city6,state7,ALL
7895,city7,state6,ALL
7896,city9,state6,ALL
7897,city3,state1,ALL
7898,city6,state7,ALL
7899,city6,state10,ALL
7900,city3,state10,ALL
7901,city2,state7,ALL
7902,city9,state3,ALL
7903,city4,state0,ALL
7904,city10,state7,ALL
7905,city2,state5,ALL
7906,city4,state2,ALL
7907,city4,state5,ALL
7908,city5,state9,ALL
7909,city0,state1,ALL
7910,city2,state4,ALL
7911,city10,state10,ALL
7912,city10,state5,ALL
7913,city7,state10,ALL
7914,city10,state6,ALL
7915,city10,state7,ALL
7916,city6,state1,ALL
7917,city10,state2,ALL
7918,city3,state10,ALL
7919,city10,state7,ALL
7920,city1,state7,ALL
7921,city3,state6,ALL
7922,city3,state5,ALL
7923,city2,state6,ALL
7924,city1,state6,ALL
7925,city7,state7,ALL
7926,city0,state3,ALL
7927,city9,state5,ALL
7928,city4,state2,ALL
7929,city3,state4,ALL
7930,city0,state9,ALL
7931,city0,state8,ALL
7932,city4,state5,ALL
7933,city6,state3,ALL
7934,city7,state6,ALL
7935,city5,state5,ALL
7936,city8,state6,ALL
7937,city5,state9,ALL
7938,city2,state7,ALL
7939,city7,state2,ALL
7940,city9,state6,ALL
7941,city2,state4,ALL
7942,city7,state6,ALL
7943,city8,state5,ALL
7944,city1,state1,ALL
7945,city2,state0,ALL
7946,city0,state10,ALL
7947,city7,state7,ALL
7948,city9,state3,ALL
7949,city4,state3,ALL
7950,city1,state0,ALL
7951,city2,state1,ALL
7952,city10,state1,ALL
7953,city8,state8,ALL
7954,city7,state1,ALL
7955,city4,state10,ALL
7956,city8,state6,ALL
7957,city6,state7,ALL
7958,city7,state7,ALL
7959,city0,state3,ALL
7960,city0,state4,ALL
7961,city5,state1,ALL
7962,city6,state8,ALL
7963,city3,state3,ALL
7964,city9,state9,ALL
7965,city3,state4,ALL
7966,city7,state2,ALL
7967,city10,state8,ALL
7968,city4,state7,ALL
7969,city10,state4,ALL
7970,city10,state5,ALL
7971,city5,state7,ALL
7972,city2,state4,ALL
7973,city2,state9,ALL
7974,city7,state2,ALL
7975,city2,state8,ALL
7976,city5,state5,ALL
7977,city7,state1,ALL
7978,city2,state0,ALL
7979,city4,state2,ALL
7980,city3,state3,ALL
7981,city0,state6,ALL
7982,city0,state2,ALL
7983,city5,state3,ALL
7984,city7,state10,ALL
7985,city0,state8,ALL
7986,city6,state3,ALL
7987,city4,state10,ALL
7988,city7,state3,ALL
7989,city3,state3,ALL
7990,city1,state0,ALL
7991,city3,state1,ALL
7992,city0,state7,ALL
7993,city1,state10,ALL
7994,city7,state4,ALL
7995,city5,state7,ALL
7996,city8,state9,ALL
7997,city3,state0,ALL
7998,city1,state7,ALL
7999,city7,state6,ALL
8000,city10,state4,ALL
8001,city0,state4,ALL
8002,city4,state10,ALL
8003,city2,state2,ALL
8004,city2,state4,ALL
8005,city2,state0,ALL
8006,city7,state7,ALL
8007,city6,state1,ALL
8008,city5,state9,ALL
8009,city5,state0,ALL
8010,city0,state0,ALL
8011,city9,state9,ALL
8012,city6,state4,ALL
8013,city10,state4,ALL
8014,city6,state10,ALL
8015,city3,state3,ALL
8016,city2,state7,ALL
8017,city9,state4,ALL
8018,city4,state2,ALL
8019,city3,state3,ALL
8020,city0,state10,ALL
8021,city6,state5,ALL
8022,city4,state0,ALL
8023,city5,state7,ALL
8024,city3,state1,ALL
8025,city1,state6,ALL
8026,city7,state3,ALL
8027,city1,state3,ALL
8028,city8,state2,ALL
8029,city1,state2,ALL
8030,city6,state5,ALL
8031,city1,state8,ALL
8032,city9,state6,ALL
8033,city8,state7,ALL
8034,city5,state2,ALL
8035,city6,state9,ALL
8036,city9,state4,ALL
8037,city3,state7,ALL
8038,city6,state9,ALL
8039,city1,state0,ALL
8040,city5,state6,ALL
8041,city0,state7,ALL
8042,city4,state4,ALL
8043,city6,state5,ALL
8044,city0,state8,ALL
8045,city2,state4,ALL
8046,city6,state2,ALL
8047,city5,state0,ALL
8048,city8,state6,ALL
8049,city3,state0,ALL
8050,city1,state3,ALL
8051,city1,state0,ALL
8052,city4,state1,ALL
8053,city7,state10,ALL
8054,city3,state1,ALL
8055,city7,state5,ALL
8056,city6,state5,ALL
8057,city2,state5,ALL
8058,city10,state1,ALL
8059,city0,state5,ALL
8060,city8,state0,ALL
8061,city3,state7,ALL
8062,city1,state6,ALL
8063,city9,state2,ALL
8064,city6,state10,ALL
8065,city9,state0,ALL
8066,city9,state5,ALL
8067,city6,state7,ALL
8068,city7,state10,ALL
8069,city8,state9,ALL
8070,city9,state6,ALL
8071,city7,state4,ALL
8072,city2,state7,ALL
8073,city4,state4,ALL
8074,city1,state2,ALL
8075,city6,state10,ALL
8076,city3,state1,ALL
8077,city3,state4,ALL
8078,city2,state5,ALL
8079,city6,state2,ALL
8080,city1,state8,ALL
8081,city10,state1,ALL
8082,city1,state3,ALL
8083,city8,state0,ALL
8084,city8,state2,ALL
8085,city2,state0,ALL
8086,city8,state10,ALL
8087,city8,state10,ALL
8088,city5,state8,ALL
8089,city0,state0,ALL
8090,city4,state9,ALL
8091,city3,state5,ALL
8092,city5,state9,ALL
8093,city10,state9,ALL
8094,city9,state0,ALL
8095,city1,state10,ALL
8096,city2,state10,ALL
8097,city6,state4,ALL
8098,city9,state1,ALL
8099,city4,state9,ALL
8100,city6,state9,ALL
8101,city6,state8,ALL
8102,city3,state2,ALL
8103,city1,state6,ALL
8104,city8,state5,ALL
8105,city7,state3,ALL
8106,city1,state2,ALL
8107,city9,state0,ALL
8108,city3,state8,ALL
8109,city5,state6,ALL
8110,city1,state0,ALL
8111,city8,state7,ALL
8112,city8,state1,ALL
8113,city2,state8,ALL
8114,city4,state3,ALL
8115,city10,state3,ALL
8116,city1,state5,ALL
8117,city1,state10,ALL
8118,city10,state6,ALL
8119,city10,state2,ALL
8120,city2,state7,ALL
8121,city3,state10,ALL
8122,city5,state5,ALL
8123,city4,state10,ALL
8124,city9,state4,ALL
8125,city8,state7,ALL
8126,city5,state7,ALL
8127,city10,state4,ALL
8128,city4,state7,ALL
8129,city10,state8,ALL
8130,city0,state6,ALL
8131,city7,state7,ALL
8132,city10,state6,ALL
8133,city3,state3,ALL
8134,city9,state0,ALL
8135,city2,state3,ALL
8136,city6,state9,ALL
8137,city5,state2,ALL
8138,city9,state9,ALL
8139,city5,state0,ALL
8140,city9,state9,ALL
8141,city2,state10,ALL
8142,city3,state7,ALL
8143,city2,state5,ALL
8144,city9,state2,ALL
8145,city2,state10,ALL
8146,city1,state1,ALL
8147,city9,state6,ALL
8148,city0,state0,ALL
8149,city4,state10,ALL
8150,city1,state5,ALL
8151,city1,state10,ALL
8152,city1,state1,ALL
8153,city6,state8,ALL
8154,city3,state6,ALL
8155,city5,state8,ALL
8156,city3,state6,ALL
8157,city4,state1,ALL
8158,city1,state4,ALL
8159,city4,state10,ALL
8160,city6,state10,ALL
8161,city6,state10,ALL
8162,city4,state10,ALL
8163,city8,state3,ALL
8164,city3,state9,ALL
8165,city0,state6,ALL
8166,city0,state2,ALL
8167,city5,state7,ALL
8168,city0,state3,ALL
8169,city9,state1,ALL
8170,city0,state3,ALL
8171,city6,state7,ALL
8172,city1,state5,ALL
8173,city6,state10,ALL
8174,city8,state5,ALL
8175,city4,state3,ALL
8176,city5,state10,ALL
8177,city2,state8,ALL
8178,city0,state3,ALL
8179,city3,state10,ALL
8180,city2,state5,ALL
8181,city3,state3,ALL
8182,city8,state8,ALL
8183,city3,state3,ALL
8184,city4,state2,ALL
8185,city9,state5,ALL
8186,city7,state0,ALL
8187,city8,state0,ALL
8188,city5,state8,ALL
8189,city7,state1,ALL
8190,city7,state2,ALL
8191,city7,state3,ALL
8192,city7,state2,ALL
8193,city10,state8,ALL
8194,city9,state3,ALL
8195,city0,state8,ALL
8196,city4,state0,ALL
8197,city0,state1,ALL
8198,city3,state6,ALL
8199,city3,state10,ALL
8200,city5,state5,ALL
8201,city4,state8,ALL
8202,city10,state6,ALL
8203,city6,state7,ALL
8204,city1,state6,ALL
8205,city10,state2,ALL
8206,city4,state10,ALL
8207,city4,state5,ALL
8208,city1,state3,ALL
8209,city7,state4,ALL
8210,city1,state10,ALL
8211,city8,state3,ALL
8212,city4,state4,ALL
8213,city6,state2,ALL
8214,city10,state6,ALL
8215,city1,state2,ALL
8216,city4,state10,ALL
8217,city5,state0,ALL
8218,city1,state8,ALL
8219,city0,state1,ALL
8220,city1,state8,ALL
8221,city4,state6,ALL
8222,city8,state5,ALL
8223,city0,state4,ALL
8224,city1,state4,ALL
8225,city9,state0,ALL
8226,city6,state1,ALL
8227,city4,state0,ALL
8228,city1,state10,ALL
8229,city7,state7,ALL
8230,city4,state9,ALL
8231,city5,state10,ALL
8232,city5,state0,ALL
8233,city4,state2,ALL
8234,city1,state9,ALL
8235,city8,state4,ALL
8236,city7,state5,ALL
8237,city9,state6,ALL
8238,city3,state9,ALL
8239,city10,state7,ALL
8240,city6,state10,ALL
8241,city8,state1,ALL
8242,city7,state10,ALL
8243,city1,state9,ALL
8244,city4,state3,ALL
8245,city7,state2,ALL
8246,city1,state6,ALL
8247,city1,state8,ALL
8248,city1,state4,ALL
8249,city4,state9,ALL
8250,city3,state6,ALL
8251,city8,state8,ALL
8252,city0,state5,ALL
8253,city7,state6,ALL
8254,city2,state9,ALL
8255,city0,state8,ALL
8256,city1,state8,ALL
8257,city2,state6,ALL
8258,city1,state8,ALL
8259,city2,state4,ALL
8260,city7,state10,ALL
8261,city1,state1,ALL
8262,city5,state4,ALL
8263,city2,state8,ALL
8264,city5,state2,ALL
8265,city3,state10,ALL
8266,city9,state7,ALL
8267,city2,state6,ALL
8268,city0,state10,ALL
8269,city3,state6,ALL
8270,city0,state6,ALL
8271,city4,state0,ALL
8272,city9,state4,ALL
8273,city9,state5,ALL
8274,city6,state10,ALL
8275,city4,state0,ALL
8276,city10,state0,ALL
8277,city2,state8,ALL
8278,city2,state6,ALL
8279,city1,state7,ALL
8280,city10,state1,ALL
8281,city4,state4,ALL
8282,city6,state0,ALL
8283,city4,state8,ALL
8284,city9,state2,ALL
8285,city1,state1,ALL
8286,city10,state1,ALL
8287,city9,state0,ALL
8288,city1,state4,ALL
8289,city10,state6,ALL
8290,city9,state6,ALL
8291,city6,state5,ALL
8292,city9,state5,ALL
8293,city5,state8,ALL
8294,city8,state1,ALL
8295,city2,state7,ALL
8296,city3,state7,ALL
8297,city4,state1,ALL
8298,city5,state2,ALL
8299,city6,state4,ALL
8300,city3,state4,ALL
8301,city3,state7,ALL
8302,city2,state6,ALL
8303,city8,state1,ALL
8304,city8,state9,ALL
8305,city8,state1,ALL
8306,city2,state6,ALL
8307,city4,state8,ALL
8308,city3,state10,ALL
8309,city0,state4,ALL
8310,city3,state5,ALL
8311,city5,state1,ALL
8312,city6,state8,ALL
8313,city7,state5,ALL
8314,city4,state4,ALL
8315,city4,state10,ALL
8316,city8,state1,ALL
8317,city5,state1,ALL
8318,city9,state3,ALL
8319,city3,state0,ALL
8320,city8,state5,ALL
8321,city9,state4,ALL
8322,city8,state7,ALL
8323,city5,state1,ALL
8324,city4,state9,ALL
8325,city4,state7,ALL
8326,city2,state6,ALL
8327,city0,state9,ALL
8328,city9,state10,ALL
8329,city2,state0,ALL
8330,city10,state6,ALL
8331,city5,state4,ALL
8332,city2,state5,ALL
8333,city2,state6,ALL
8334,city6,state6,ALL
8335,city7,state9,ALL
8336,city2,state6,ALL
8337,city2,state5,ALL
8338,city2,state5,ALL
8339,city0,state5,ALL
8340,city9,state2,ALL
8341,city2,state5,ALL
8342,city6,state8,ALL
8343,city5,state10,ALL
8344,city7,state1,ALL
8345,city1,state4,ALL
8346,city9,state2,ALL
8347,city5,state8,ALL
8348,city5,state9,ALL
8349,city2,state0,ALL
8350,city0,state7,ALL
8351,city9,state1,ALL
8352,city8,state8,ALL
8353,city8,state7,ALL
8354,city6,state2,ALL
8355,city5,state5,ALL
8356,city2,state3,ALL
8357,city6,state5,ALL
8358,city5,state5,ALL
8359,city4,state4,ALL
8360,city10,state6,ALL
8361,city0,state5,ALL
8362,city1,state0,ALL
8363,city3,state9,ALL
8364,city3,state5,ALL
8365,city8,state8,ALL
8366,city9,state10,ALL
8367,city0,state3,ALL
8368,city3,state4,ALL
8369,city8,state7,ALL
8370,city9,state10,ALL
8371,city4,state9,ALL
8372,city9,state5,ALL
8373,city4,state7,ALL
8374,city6,state7,ALL
8375,city3,state2,ALL
8376,city5,state2,ALL
8377,city2,state5,ALL
8378,city9,state3,ALL
8379,city10,state10,ALL
8380,city10,state3,ALL
8381,city0,state4,ALL
8382,city1,state5,ALL
8383,city10,state8,ALL
8384,city9,state5,ALL
8385,city9,state7,ALL
8386,city3,state10,ALL
8387,city0,state1,ALL
8388,city0,state9,ALL
8389,city7,state4,ALL
8390,city2,state2,ALL
8391,city10,state3,ALL
8392,city4,state10,ALL
8393,city4,state1,ALL
8394,city8,state0,ALL
8395,city5,state2,ALL
8396,city8,state2,ALL
8397,city4,state10,ALL
8398,city1,state5,ALL
8399,city5,state7,ALL
8400,city0,state2,ALL
8401,city3,state9,ALL
8402,city4,state6,ALL
8403,city3,state0,ALL
8404,city0,state2,ALL
8405,city0,state7,ALL
8406,city8,state2,ALL
8407,city9,state4,ALL
8408,city4,state4,ALL
8409,city1,state7,ALL
8410,city10,state10,ALL
8411,city2,state5,ALL
8412,city8,state2,ALL
8413,city5,state2,ALL
8414,city1,state9,ALL
8415,city6,state1,ALL
8416,city6,state10,ALL
8417,city1,state3,ALL
8418,city8,state3,ALL
8419,city6,state7,ALL
8420,city5,state6,ALL
8421,city6,state0,ALL
8422,city10,state7,ALL
8423,city5,state0,ALL
8424,city9,state6,ALL
8425,city0,state8,ALL
8426,city6,state4,ALL
8427,city10,state7,ALL
8428,city9,state10,ALL
8429,city3,state6,ALL
8430,city1,state7,ALL
8431,city1,state5,ALL
8432,city8,state8,ALL
8433,city9,state10,ALL
8434,city8,state7,ALL
8435,city5,state0,ALL
8436,city3,state2,ALL
8437,city10,state1,ALL
8438,city6,state8,ALL
8439,city0,state8,ALL
8440,city0,state2,ALL
8441,city5,state2,ALL
8442,city1,state3,ALL
8443,city0,state5,ALL
8444,city2,state8,ALL
8445,city2,state9,ALL
8446,city2,state3,ALL
8447,city10,state1,ALL
8448,city6,state4,ALL
8449,city7,state10,ALL
8450,city9,state1,ALL
8451,city8,state1,ALL
8452,city7,state4,ALL
8453,city9,state0,ALL
8454,city5,state0,ALL
8455,city6,state0,ALL
8456,city5,state5,ALL
8457,city0,state10,ALL
8458,city1,state10,ALL
8459,city3,state4,ALL
8460,city8,state3,ALL
8461,city10,state7,ALL
8462,city5,state10,ALL
8463,city8,state9,ALL
8464,city3,state9,ALL
8465,city8,state10,ALL
8466,city6,state0,ALL
8467,city8,state3,ALL
8468,city0,state6,ALL
8469,city0,state10,ALL
8470,city10,state7,ALL
8471,city10,state1,ALL
8472,city10,state3,ALL
8473,city10,state6,ALL
8474,city0,state6,ALL
8475,city5,state9,ALL
8476,city0,state3,ALL
8477,city2,state8,ALL
8478,city1,state0,ALL
8479,city1,state2,ALL
8480,city10,state0,ALL
8481,city0,state8,ALL
8482,city1,state8,ALL
8483,city5,state0,ALL
8484,city10,state6,ALL
8485,city7,state5,ALL
8486,city3,state9,ALL
8487,city0,state4,ALL
8488,city1,state9,ALL
8489,city7,state8,ALL
8490,city10,state3,ALL
8491,city10,state1,ALL
8492,city6,state9,ALL
8493,city8,state10,ALL
8494,city4,state8,ALL
8495,city8,state3,ALL
8496,city2,state0,ALL
8497,city8,state1,ALL
8498,city8,state4,ALL
8499,city3,state7,ALL
8500,city10,state10,ALL
8501,city3,state2,ALL
8502,city10,state9,ALL
8503,city0,state2,ALL
8504,city9,state6,ALL
8505,city8,state10,ALL
8506,city9,state6,ALL
8507,city0,state0,ALL
8508,city1,state5,ALL
8509,city3,state1,ALL
8510,city0,state6,ALL
8511,city5,state3,ALL
8512,city1,state2,ALL
8513,city3,state8,ALL
8514,city5,state9,ALL
8515,city10,state0,ALL
8516,city5,state8,ALL
8517,city5,state0,ALL
8518,city2,state0,ALL
8519,city5,state1,ALL
8520,city7,state6,ALL
8521,city7,state8,ALL
8522,city0,state3,ALL
8523,city1,state1,ALL
8524,city10,state10,ALL
8525,city3,state6,ALL
8526,city8,state1,ALL
8527,city2,state9,ALL
8528,city3,state6,ALL
8529,city0,state10,ALL
8530,city8,state0,ALL
8531,city2,state0,ALL
8532,city7,state5,ALL
8533,city5,state3,ALL
8534,city6,state8,ALL
8535,city2,state3,ALL
