date_id,date,day,month,year,ALL 
7170,27/1/2015,27,1,2015,ALL
7171,13/8/2013,13,8,2013,ALL
7172,5/7/2016,5,7,2016,ALL
7173,12/7/2018,12,7,2018,ALL
7174,7/10/2019,7,10,2019,ALL
7175,14/10/2012,14,10,2012,ALL
7176,23/3/2018,23,3,2018,ALL
7177,6/3/2019,6,3,2019,ALL
7178,8/9/2011,8,9,2011,ALL
7179,21/4/2011,21,4,2011,ALL
7180,16/3/2016,16,3,2016,ALL
7181,11/1/2017,11,1,2017,ALL
7182,5/3/2016,5,3,2016,ALL
7183,25/4/2018,25,4,2018,ALL
7184,6/9/2010,6,9,2010,ALL
7185,9/4/2014,9,4,2014,ALL
7186,13/4/2014,13,4,2014,ALL
7187,7/8/2019,7,8,2019,ALL
7188,1/7/2013,1,7,2013,ALL
7189,18/7/2017,18,7,2017,ALL
7190,22/7/2013,22,7,2013,ALL
7191,6/6/2016,6,6,2016,ALL
7192,15/11/2011,15,11,2011,ALL
7193,13/6/2013,13,6,2013,ALL
7194,14/5/2014,14,5,2014,ALL
7195,21/8/2019,21,8,2019,ALL
7196,3/1/2015,3,1,2015,ALL
7197,2/1/2016,2,1,2016,ALL
7198,16/6/2016,16,6,2016,ALL
7199,24/6/2017,24,6,2017,ALL
7200,16/9/2013,16,9,2013,ALL
7201,17/7/2012,17,7,2012,ALL
7202,13/8/2011,13,8,2011,ALL
7203,19/7/2016,19,7,2016,ALL
7204,18/8/2016,18,8,2016,ALL
7205,16/2/2011,16,2,2011,ALL
7206,6/7/2017,6,7,2017,ALL
7207,26/7/2019,26,7,2019,ALL
7208,5/1/2014,5,1,2014,ALL
7209,27/11/2018,27,11,2018,ALL
7210,17/11/2011,17,11,2011,ALL
7211,13/9/2012,13,9,2012,ALL
7212,8/1/2015,8,1,2015,ALL
7213,1/5/2016,1,5,2016,ALL
7214,20/5/2013,20,5,2013,ALL
7215,21/7/2016,21,7,2016,ALL
7216,9/2/2010,9,2,2010,ALL
7217,3/1/2013,3,1,2013,ALL
7218,17/4/2010,17,4,2010,ALL
7219,21/3/2012,21,3,2012,ALL
7220,10/4/2011,10,4,2011,ALL
7221,11/7/2018,11,7,2018,ALL
7222,12/7/2012,12,7,2012,ALL
7223,19/1/2016,19,1,2016,ALL
7224,21/1/2014,21,1,2014,ALL
7225,18/1/2010,18,1,2010,ALL
7226,23/8/2012,23,8,2012,ALL
7227,27/8/2019,27,8,2019,ALL
7228,23/4/2013,23,4,2013,ALL
7229,13/2/2011,13,2,2011,ALL
7230,23/9/2010,23,9,2010,ALL
7231,17/8/2017,17,8,2017,ALL
7232,21/6/2014,21,6,2014,ALL
7233,22/10/2011,22,10,2011,ALL
7234,1/6/2012,1,6,2012,ALL
7235,21/11/2010,21,11,2010,ALL
7236,15/10/2019,15,10,2019,ALL
7237,9/7/2019,9,7,2019,ALL
7238,21/1/2014,21,1,2014,ALL
7239,26/10/2018,26,10,2018,ALL
7240,18/5/2010,18,5,2010,ALL
7241,11/2/2011,11,2,2011,ALL
7242,19/10/2018,19,10,2018,ALL
7243,26/10/2011,26,10,2011,ALL
7244,12/3/2011,12,3,2011,ALL
7245,26/10/2017,26,10,2017,ALL
7246,13/3/2018,13,3,2018,ALL
7247,14/5/2011,14,5,2011,ALL
7248,9/9/2013,9,9,2013,ALL
7249,25/11/2012,25,11,2012,ALL
7250,25/4/2016,25,4,2016,ALL
7251,10/5/2014,10,5,2014,ALL
7252,2/10/2019,2,10,2019,ALL
7253,9/1/2015,9,1,2015,ALL
7254,14/7/2011,14,7,2011,ALL
7255,15/4/2016,15,4,2016,ALL
7256,5/11/2012,5,11,2012,ALL
7257,16/8/2016,16,8,2016,ALL
7258,17/5/2016,17,5,2016,ALL
7259,19/4/2012,19,4,2012,ALL
7260,3/11/2019,3,11,2019,ALL
7261,19/9/2014,19,9,2014,ALL
7262,11/8/2015,11,8,2015,ALL
7263,8/11/2018,8,11,2018,ALL
7264,23/10/2018,23,10,2018,ALL
7265,4/7/2012,4,7,2012,ALL
7266,9/8/2016,9,8,2016,ALL
7267,4/9/2017,4,9,2017,ALL
7268,2/10/2014,2,10,2014,ALL
7269,2/5/2019,2,5,2019,ALL
7270,14/1/2011,14,1,2011,ALL
7271,10/11/2017,10,11,2017,ALL
7272,22/3/2010,22,3,2010,ALL
7273,6/8/2015,6,8,2015,ALL
7274,10/1/2019,10,1,2019,ALL
7275,23/7/2018,23,7,2018,ALL
7276,18/8/2015,18,8,2015,ALL
7277,10/2/2019,10,2,2019,ALL
7278,16/10/2013,16,10,2013,ALL
7279,12/9/2018,12,9,2018,ALL
7280,24/1/2013,24,1,2013,ALL
7281,16/3/2017,16,3,2017,ALL
7282,5/11/2015,5,11,2015,ALL
7283,13/2/2017,13,2,2017,ALL
7284,1/1/2015,1,1,2015,ALL
7285,1/6/2016,1,6,2016,ALL
7286,22/4/2019,22,4,2019,ALL
7287,16/7/2015,16,7,2015,ALL
7288,4/11/2014,4,11,2014,ALL
7289,19/2/2011,19,2,2011,ALL
7290,9/11/2012,9,11,2012,ALL
7291,14/8/2015,14,8,2015,ALL
7292,20/4/2011,20,4,2011,ALL
7293,9/7/2014,9,7,2014,ALL
7294,24/7/2017,24,7,2017,ALL
7295,16/4/2012,16,4,2012,ALL
7296,3/5/2016,3,5,2016,ALL
7297,27/5/2014,27,5,2014,ALL
7298,23/5/2017,23,5,2017,ALL
7299,5/1/2016,5,1,2016,ALL
7300,14/8/2013,14,8,2013,ALL
7301,17/1/2010,17,1,2010,ALL
7302,22/10/2016,22,10,2016,ALL
7303,21/9/2015,21,9,2015,ALL
7304,20/8/2015,20,8,2015,ALL
7305,14/8/2014,14,8,2014,ALL
7306,19/9/2015,19,9,2015,ALL
7307,15/1/2018,15,1,2018,ALL
7308,19/6/2018,19,6,2018,ALL
7309,3/11/2011,3,11,2011,ALL
7310,16/5/2018,16,5,2018,ALL
7311,12/7/2011,12,7,2011,ALL
7312,5/1/2019,5,1,2019,ALL
7313,19/6/2018,19,6,2018,ALL
7314,22/11/2018,22,11,2018,ALL
7315,12/5/2019,12,5,2019,ALL
7316,15/8/2018,15,8,2018,ALL
7317,20/8/2019,20,8,2019,ALL
7318,14/4/2013,14,4,2013,ALL
7319,22/7/2016,22,7,2016,ALL
7320,25/2/2015,25,2,2015,ALL
7321,4/7/2019,4,7,2019,ALL
7322,24/1/2014,24,1,2014,ALL
7323,23/9/2019,23,9,2019,ALL
7324,5/9/2016,5,9,2016,ALL
7325,19/9/2011,19,9,2011,ALL
7326,10/5/2017,10,5,2017,ALL
7327,25/4/2016,25,4,2016,ALL
7328,26/2/2017,26,2,2017,ALL
7329,17/3/2019,17,3,2019,ALL
7330,20/9/2019,20,9,2019,ALL
7331,11/4/2011,11,4,2011,ALL
7332,2/9/2012,2,9,2012,ALL
7333,5/9/2018,5,9,2018,ALL
7334,27/1/2012,27,1,2012,ALL
7335,15/5/2013,15,5,2013,ALL
7336,13/6/2019,13,6,2019,ALL
7337,19/3/2018,19,3,2018,ALL
7338,6/3/2015,6,3,2015,ALL
7339,23/3/2019,23,3,2019,ALL
7340,9/6/2010,9,6,2010,ALL
7341,17/6/2016,17,6,2016,ALL
7342,10/8/2019,10,8,2019,ALL
7343,20/7/2011,20,7,2011,ALL
7344,7/8/2013,7,8,2013,ALL
7345,25/9/2011,25,9,2011,ALL
7346,26/11/2010,26,11,2010,ALL
7347,5/9/2019,5,9,2019,ALL
7348,24/5/2017,24,5,2017,ALL
7349,12/11/2010,12,11,2010,ALL
7350,27/2/2019,27,2,2019,ALL
7351,3/8/2014,3,8,2014,ALL
7352,26/10/2013,26,10,2013,ALL
7353,7/1/2012,7,1,2012,ALL
7354,25/6/2015,25,6,2015,ALL
7355,6/11/2015,6,11,2015,ALL
7356,12/11/2012,12,11,2012,ALL
7357,1/7/2014,1,7,2014,ALL
7358,10/10/2014,10,10,2014,ALL
7359,3/10/2011,3,10,2011,ALL
7360,11/7/2018,11,7,2018,ALL
7361,6/9/2017,6,9,2017,ALL
7362,3/6/2015,3,6,2015,ALL
7363,23/6/2011,23,6,2011,ALL
7364,5/4/2012,5,4,2012,ALL
7365,5/11/2017,5,11,2017,ALL
7366,17/5/2016,17,5,2016,ALL
7367,19/5/2010,19,5,2010,ALL
7368,16/3/2019,16,3,2019,ALL
7369,7/8/2016,7,8,2016,ALL
7370,9/6/2011,9,6,2011,ALL
7371,4/11/2014,4,11,2014,ALL
7372,9/5/2018,9,5,2018,ALL
7373,4/8/2016,4,8,2016,ALL
7374,8/1/2016,8,1,2016,ALL
7375,21/8/2017,21,8,2017,ALL
7376,10/9/2010,10,9,2010,ALL
7377,25/9/2011,25,9,2011,ALL
7378,9/2/2011,9,2,2011,ALL
7379,25/7/2017,25,7,2017,ALL
7380,18/5/2010,18,5,2010,ALL
7381,22/8/2010,22,8,2010,ALL
7382,20/7/2014,20,7,2014,ALL
7383,14/2/2019,14,2,2019,ALL
7384,16/10/2015,16,10,2015,ALL
7385,23/8/2017,23,8,2017,ALL
7386,11/10/2012,11,10,2012,ALL
7387,13/2/2012,13,2,2012,ALL
7388,14/3/2013,14,3,2013,ALL
7389,3/10/2015,3,10,2015,ALL
7390,19/7/2018,19,7,2018,ALL
7391,18/7/2013,18,7,2013,ALL
7392,25/11/2017,25,11,2017,ALL
7393,18/4/2019,18,4,2019,ALL
7394,2/4/2019,2,4,2019,ALL
7395,15/2/2018,15,2,2018,ALL
7396,22/8/2015,22,8,2015,ALL
7397,20/11/2010,20,11,2010,ALL
7398,27/7/2019,27,7,2019,ALL
7399,9/7/2013,9,7,2013,ALL
7400,23/3/2015,23,3,2015,ALL
7401,26/8/2015,26,8,2015,ALL
7402,11/6/2012,11,6,2012,ALL
7403,19/4/2016,19,4,2016,ALL
7404,3/8/2014,3,8,2014,ALL
7405,24/4/2019,24,4,2019,ALL
7406,20/10/2010,20,10,2010,ALL
7407,20/3/2011,20,3,2011,ALL
7408,14/6/2012,14,6,2012,ALL
7409,18/10/2016,18,10,2016,ALL
7410,9/6/2010,9,6,2010,ALL
7411,26/3/2016,26,3,2016,ALL
7412,11/3/2019,11,3,2019,ALL
7413,25/6/2011,25,6,2011,ALL
7414,22/6/2017,22,6,2017,ALL
7415,17/4/2011,17,4,2011,ALL
7416,8/11/2011,8,11,2011,ALL
7417,2/5/2014,2,5,2014,ALL
7418,7/9/2012,7,9,2012,ALL
7419,11/5/2010,11,5,2010,ALL
7420,17/4/2012,17,4,2012,ALL
7421,7/3/2012,7,3,2012,ALL
7422,16/6/2019,16,6,2019,ALL
7423,19/2/2015,19,2,2015,ALL
7424,20/9/2018,20,9,2018,ALL
7425,16/7/2017,16,7,2017,ALL
7426,17/6/2013,17,6,2013,ALL
7427,12/3/2019,12,3,2019,ALL
7428,18/9/2019,18,9,2019,ALL
7429,3/1/2010,3,1,2010,ALL
7430,19/10/2015,19,10,2015,ALL
7431,5/11/2012,5,11,2012,ALL
7432,7/5/2019,7,5,2019,ALL
7433,26/7/2010,26,7,2010,ALL
7434,22/4/2019,22,4,2019,ALL
7435,12/1/2014,12,1,2014,ALL
7436,9/5/2016,9,5,2016,ALL
7437,24/6/2016,24,6,2016,ALL
7438,15/2/2012,15,2,2012,ALL
7439,21/3/2016,21,3,2016,ALL
7440,2/4/2019,2,4,2019,ALL
7441,10/9/2019,10,9,2019,ALL
7442,7/4/2017,7,4,2017,ALL
7443,17/1/2013,17,1,2013,ALL
7444,17/1/2012,17,1,2012,ALL
7445,3/11/2016,3,11,2016,ALL
7446,14/4/2013,14,4,2013,ALL
7447,3/4/2011,3,4,2011,ALL
7448,2/5/2016,2,5,2016,ALL
7449,19/2/2010,19,2,2010,ALL
7450,16/10/2017,16,10,2017,ALL
7451,4/2/2014,4,2,2014,ALL
7452,11/6/2011,11,6,2011,ALL
7453,11/9/2011,11,9,2011,ALL
7454,11/5/2019,11,5,2019,ALL
7455,24/3/2016,24,3,2016,ALL
7456,10/4/2010,10,4,2010,ALL
7457,20/4/2014,20,4,2014,ALL
7458,23/10/2013,23,10,2013,ALL
7459,21/8/2010,21,8,2010,ALL
7460,21/7/2015,21,7,2015,ALL
7461,27/5/2010,27,5,2010,ALL
7462,22/11/2015,22,11,2015,ALL
7463,11/10/2014,11,10,2014,ALL
7464,11/11/2016,11,11,2016,ALL
7465,19/3/2019,19,3,2019,ALL
7466,2/3/2012,2,3,2012,ALL
7467,2/7/2017,2,7,2017,ALL
7468,16/9/2018,16,9,2018,ALL
7469,23/9/2011,23,9,2011,ALL
7470,4/9/2012,4,9,2012,ALL
7471,9/4/2010,9,4,2010,ALL
7472,16/8/2019,16,8,2019,ALL
7473,7/1/2010,7,1,2010,ALL
7474,22/10/2012,22,10,2012,ALL
7475,21/9/2017,21,9,2017,ALL
7476,18/8/2012,18,8,2012,ALL
7477,25/4/2013,25,4,2013,ALL
7478,6/11/2017,6,11,2017,ALL
7479,20/11/2017,20,11,2017,ALL
7480,22/3/2013,22,3,2013,ALL
7481,5/9/2013,5,9,2013,ALL
7482,24/11/2013,24,11,2013,ALL
7483,5/4/2016,5,4,2016,ALL
7484,12/11/2012,12,11,2012,ALL
7485,5/4/2017,5,4,2017,ALL
7486,23/11/2013,23,11,2013,ALL
7487,16/10/2016,16,10,2016,ALL
7488,19/4/2013,19,4,2013,ALL
7489,22/8/2012,22,8,2012,ALL
7490,9/4/2014,9,4,2014,ALL
7491,19/4/2017,19,4,2017,ALL
7492,18/5/2019,18,5,2019,ALL
7493,6/4/2015,6,4,2015,ALL
7494,14/11/2016,14,11,2016,ALL
7495,8/9/2018,8,9,2018,ALL
7496,14/4/2019,14,4,2019,ALL
7497,22/2/2012,22,2,2012,ALL
7498,20/10/2014,20,10,2014,ALL
7499,16/2/2014,16,2,2014,ALL
7500,24/11/2016,24,11,2016,ALL
7501,20/6/2016,20,6,2016,ALL
7502,19/6/2018,19,6,2018,ALL
7503,22/2/2018,22,2,2018,ALL
7504,17/1/2016,17,1,2016,ALL
7505,8/8/2010,8,8,2010,ALL
7506,7/8/2013,7,8,2013,ALL
7507,3/7/2011,3,7,2011,ALL
7508,17/2/2014,17,2,2014,ALL
7509,9/5/2013,9,5,2013,ALL
7510,4/7/2019,4,7,2019,ALL
7511,1/11/2019,1,11,2019,ALL
7512,23/11/2017,23,11,2017,ALL
7513,5/8/2012,5,8,2012,ALL
7514,26/8/2011,26,8,2011,ALL
7515,13/11/2015,13,11,2015,ALL
7516,17/9/2017,17,9,2017,ALL
7517,25/11/2016,25,11,2016,ALL
7518,11/3/2011,11,3,2011,ALL
7519,19/2/2013,19,2,2013,ALL
7520,7/4/2012,7,4,2012,ALL
7521,24/7/2019,24,7,2019,ALL
7522,20/2/2016,20,2,2016,ALL
7523,23/1/2015,23,1,2015,ALL
7524,15/4/2016,15,4,2016,ALL
7525,1/4/2011,1,4,2011,ALL
7526,8/2/2019,8,2,2019,ALL
7527,2/6/2011,2,6,2011,ALL
7528,17/8/2010,17,8,2010,ALL
7529,20/5/2019,20,5,2019,ALL
7530,13/11/2014,13,11,2014,ALL
7531,9/11/2010,9,11,2010,ALL
7532,7/11/2012,7,11,2012,ALL
7533,22/1/2014,22,1,2014,ALL
7534,6/7/2011,6,7,2011,ALL
7535,1/10/2017,1,10,2017,ALL
7536,23/1/2017,23,1,2017,ALL
7537,24/2/2016,24,2,2016,ALL
7538,10/1/2015,10,1,2015,ALL
7539,18/1/2014,18,1,2014,ALL
7540,21/2/2014,21,2,2014,ALL
7541,12/1/2017,12,1,2017,ALL
7542,8/4/2018,8,4,2018,ALL
7543,17/1/2015,17,1,2015,ALL
7544,19/5/2015,19,5,2015,ALL
7545,5/9/2010,5,9,2010,ALL
7546,3/9/2013,3,9,2013,ALL
7547,21/11/2014,21,11,2014,ALL
7548,15/8/2014,15,8,2014,ALL
7549,25/5/2011,25,5,2011,ALL
7550,27/10/2010,27,10,2010,ALL
7551,20/7/2019,20,7,2019,ALL
7552,2/4/2014,2,4,2014,ALL
7553,22/6/2015,22,6,2015,ALL
7554,15/11/2010,15,11,2010,ALL
7555,13/4/2018,13,4,2018,ALL
7556,27/11/2019,27,11,2019,ALL
7557,22/2/2012,22,2,2012,ALL
7558,18/11/2010,18,11,2010,ALL
7559,25/4/2013,25,4,2013,ALL
7560,4/8/2015,4,8,2015,ALL
7561,22/7/2017,22,7,2017,ALL
7562,20/1/2019,20,1,2019,ALL
7563,21/10/2015,21,10,2015,ALL
7564,13/4/2015,13,4,2015,ALL
7565,14/2/2014,14,2,2014,ALL
7566,24/4/2016,24,4,2016,ALL
7567,4/11/2013,4,11,2013,ALL
7568,8/2/2010,8,2,2010,ALL
7569,12/10/2014,12,10,2014,ALL
7570,3/6/2013,3,6,2013,ALL
7571,13/5/2018,13,5,2018,ALL
7572,13/8/2016,13,8,2016,ALL
7573,14/11/2019,14,11,2019,ALL
7574,23/10/2011,23,10,2011,ALL
7575,10/11/2019,10,11,2019,ALL
7576,1/10/2011,1,10,2011,ALL
7577,2/3/2010,2,3,2010,ALL
7578,22/1/2010,22,1,2010,ALL
7579,10/4/2016,10,4,2016,ALL
7580,24/9/2017,24,9,2017,ALL
7581,17/4/2019,17,4,2019,ALL
7582,10/10/2010,10,10,2010,ALL
7583,14/1/2016,14,1,2016,ALL
7584,3/1/2019,3,1,2019,ALL
7585,15/1/2011,15,1,2011,ALL
7586,27/2/2018,27,2,2018,ALL
7587,22/8/2018,22,8,2018,ALL
7588,4/9/2016,4,9,2016,ALL
7589,5/11/2011,5,11,2011,ALL
7590,26/3/2016,26,3,2016,ALL
7591,13/6/2015,13,6,2015,ALL
7592,4/8/2013,4,8,2013,ALL
7593,4/10/2017,4,10,2017,ALL
7594,13/7/2014,13,7,2014,ALL
7595,20/3/2013,20,3,2013,ALL
7596,7/9/2019,7,9,2019,ALL
7597,13/1/2019,13,1,2019,ALL
7598,24/11/2011,24,11,2011,ALL
7599,5/2/2016,5,2,2016,ALL
7600,1/9/2012,1,9,2012,ALL
7601,4/8/2012,4,8,2012,ALL
7602,9/5/2015,9,5,2015,ALL
7603,11/11/2015,11,11,2015,ALL
7604,1/10/2012,1,10,2012,ALL
7605,6/6/2019,6,6,2019,ALL
7606,16/3/2019,16,3,2019,ALL
7607,11/9/2017,11,9,2017,ALL
7608,3/5/2017,3,5,2017,ALL
7609,1/9/2017,1,9,2017,ALL
7610,15/11/2012,15,11,2012,ALL
7611,25/10/2010,25,10,2010,ALL
7612,23/11/2011,23,11,2011,ALL
7613,2/8/2016,2,8,2016,ALL
7614,3/11/2017,3,11,2017,ALL
7615,13/4/2011,13,4,2011,ALL
7616,17/2/2015,17,2,2015,ALL
7617,22/5/2018,22,5,2018,ALL
7618,24/4/2013,24,4,2013,ALL
7619,19/4/2012,19,4,2012,ALL
7620,15/6/2013,15,6,2013,ALL
7621,25/2/2014,25,2,2014,ALL
7622,6/5/2016,6,5,2016,ALL
7623,18/6/2019,18,6,2019,ALL
7624,22/2/2017,22,2,2017,ALL
7625,12/6/2014,12,6,2014,ALL
7626,18/11/2010,18,11,2010,ALL
7627,12/1/2017,12,1,2017,ALL
7628,27/9/2011,27,9,2011,ALL
7629,26/1/2016,26,1,2016,ALL
7630,3/1/2014,3,1,2014,ALL
7631,6/2/2011,6,2,2011,ALL
7632,4/2/2012,4,2,2012,ALL
7633,3/7/2019,3,7,2019,ALL
7634,15/8/2014,15,8,2014,ALL
7635,25/3/2010,25,3,2010,ALL
7636,22/9/2012,22,9,2012,ALL
7637,27/3/2014,27,3,2014,ALL
7638,3/10/2017,3,10,2017,ALL
7639,13/9/2016,13,9,2016,ALL
7640,18/3/2010,18,3,2010,ALL
7641,14/2/2012,14,2,2012,ALL
7642,1/2/2011,1,2,2011,ALL
7643,27/6/2014,27,6,2014,ALL
7644,20/3/2018,20,3,2018,ALL
7645,18/9/2015,18,9,2015,ALL
7646,4/4/2011,4,4,2011,ALL
7647,20/9/2016,20,9,2016,ALL
7648,18/5/2011,18,5,2011,ALL
7649,7/5/2016,7,5,2016,ALL
7650,6/4/2019,6,4,2019,ALL
7651,11/6/2017,11,6,2017,ALL
7652,21/4/2018,21,4,2018,ALL
7653,11/8/2013,11,8,2013,ALL
7654,19/5/2014,19,5,2014,ALL
7655,10/3/2010,10,3,2010,ALL
7656,13/9/2018,13,9,2018,ALL
7657,3/2/2013,3,2,2013,ALL
7658,24/10/2010,24,10,2010,ALL
7659,7/3/2016,7,3,2016,ALL
7660,11/10/2018,11,10,2018,ALL
7661,11/2/2018,11,2,2018,ALL
7662,8/9/2011,8,9,2011,ALL
7663,6/9/2010,6,9,2010,ALL
7664,11/11/2015,11,11,2015,ALL
7665,19/6/2011,19,6,2011,ALL
7666,10/4/2014,10,4,2014,ALL
7667,21/7/2018,21,7,2018,ALL
7668,21/3/2018,21,3,2018,ALL
7669,22/3/2011,22,3,2011,ALL
7670,12/6/2016,12,6,2016,ALL
7671,5/8/2017,5,8,2017,ALL
7672,4/3/2011,4,3,2011,ALL
7673,13/4/2011,13,4,2011,ALL
7674,21/1/2010,21,1,2010,ALL
7675,5/2/2013,5,2,2013,ALL
7676,10/1/2010,10,1,2010,ALL
7677,1/2/2019,1,2,2019,ALL
7678,7/1/2016,7,1,2016,ALL
7679,5/4/2019,5,4,2019,ALL
7680,10/11/2016,10,11,2016,ALL
7681,6/3/2012,6,3,2012,ALL
7682,16/11/2017,16,11,2017,ALL
7683,3/2/2018,3,2,2018,ALL
7684,12/5/2018,12,5,2018,ALL
7685,6/7/2013,6,7,2013,ALL
7686,24/7/2013,24,7,2013,ALL
7687,18/6/2013,18,6,2013,ALL
7688,16/6/2019,16,6,2019,ALL
7689,17/3/2013,17,3,2013,ALL
7690,7/7/2016,7,7,2016,ALL
7691,17/1/2013,17,1,2013,ALL
7692,16/11/2018,16,11,2018,ALL
7693,8/6/2012,8,6,2012,ALL
7694,14/8/2018,14,8,2018,ALL
7695,14/5/2018,14,5,2018,ALL
7696,24/8/2018,24,8,2018,ALL
7697,17/5/2018,17,5,2018,ALL
7698,16/8/2011,16,8,2011,ALL
7699,16/11/2015,16,11,2015,ALL
7700,13/4/2014,13,4,2014,ALL
7701,14/10/2012,14,10,2012,ALL
7702,17/9/2013,17,9,2013,ALL
7703,20/9/2017,20,9,2017,ALL
7704,15/6/2012,15,6,2012,ALL
7705,10/4/2011,10,4,2011,ALL
7706,6/10/2011,6,10,2011,ALL
7707,12/8/2016,12,8,2016,ALL
7708,11/11/2018,11,11,2018,ALL
7709,7/3/2011,7,3,2011,ALL
7710,14/5/2016,14,5,2016,ALL
7711,9/8/2015,9,8,2015,ALL
7712,2/9/2018,2,9,2018,ALL
7713,5/9/2017,5,9,2017,ALL
7714,17/3/2013,17,3,2013,ALL
7715,5/10/2010,5,10,2010,ALL
7716,24/3/2019,24,3,2019,ALL
7717,1/11/2017,1,11,2017,ALL
7718,21/10/2016,21,10,2016,ALL
7719,1/11/2012,1,11,2012,ALL
7720,17/6/2018,17,6,2018,ALL
7721,2/2/2016,2,2,2016,ALL
7722,4/7/2013,4,7,2013,ALL
7723,24/10/2010,24,10,2010,ALL
7724,14/10/2017,14,10,2017,ALL
7725,12/2/2012,12,2,2012,ALL
7726,23/10/2013,23,10,2013,ALL
7727,27/9/2011,27,9,2011,ALL
7728,20/11/2010,20,11,2010,ALL
7729,12/10/2015,12,10,2015,ALL
7730,12/8/2019,12,8,2019,ALL
7731,9/8/2016,9,8,2016,ALL
7732,15/5/2014,15,5,2014,ALL
7733,10/5/2013,10,5,2013,ALL
7734,25/2/2016,25,2,2016,ALL
7735,6/3/2015,6,3,2015,ALL
7736,6/4/2016,6,4,2016,ALL
7737,19/9/2017,19,9,2017,ALL
7738,7/4/2015,7,4,2015,ALL
7739,22/1/2016,22,1,2016,ALL
7740,18/9/2011,18,9,2011,ALL
7741,18/10/2013,18,10,2013,ALL
7742,22/10/2017,22,10,2017,ALL
7743,19/5/2013,19,5,2013,ALL
7744,4/3/2017,4,3,2017,ALL
7745,18/11/2014,18,11,2014,ALL
7746,11/7/2019,11,7,2019,ALL
7747,25/7/2011,25,7,2011,ALL
7748,23/2/2011,23,2,2011,ALL
7749,18/3/2014,18,3,2014,ALL
7750,13/1/2019,13,1,2019,ALL
7751,20/7/2019,20,7,2019,ALL
7752,2/2/2014,2,2,2014,ALL
7753,27/7/2016,27,7,2016,ALL
7754,14/9/2011,14,9,2011,ALL
7755,26/11/2012,26,11,2012,ALL
7756,26/6/2018,26,6,2018,ALL
7757,26/6/2018,26,6,2018,ALL
7758,3/10/2015,3,10,2015,ALL
7759,19/6/2017,19,6,2017,ALL
7760,12/3/2010,12,3,2010,ALL
7761,4/11/2014,4,11,2014,ALL
7762,12/6/2012,12,6,2012,ALL
7763,6/10/2014,6,10,2014,ALL
7764,3/3/2016,3,3,2016,ALL
7765,4/2/2019,4,2,2019,ALL
7766,21/4/2010,21,4,2010,ALL
7767,22/10/2015,22,10,2015,ALL
7768,9/5/2014,9,5,2014,ALL
7769,24/11/2012,24,11,2012,ALL
7770,5/9/2019,5,9,2019,ALL
7771,25/2/2010,25,2,2010,ALL
7772,13/3/2010,13,3,2010,ALL
7773,12/4/2010,12,4,2010,ALL
7774,12/3/2017,12,3,2017,ALL
7775,21/2/2019,21,2,2019,ALL
7776,27/1/2017,27,1,2017,ALL
7777,20/4/2015,20,4,2015,ALL
7778,3/2/2012,3,2,2012,ALL
7779,15/8/2017,15,8,2017,ALL
7780,3/4/2014,3,4,2014,ALL
7781,18/7/2010,18,7,2010,ALL
7782,3/9/2017,3,9,2017,ALL
7783,26/1/2014,26,1,2014,ALL
7784,2/10/2012,2,10,2012,ALL
7785,20/2/2019,20,2,2019,ALL
7786,1/6/2018,1,6,2018,ALL
7787,11/6/2014,11,6,2014,ALL
7788,11/5/2010,11,5,2010,ALL
7789,25/6/2016,25,6,2016,ALL
7790,19/6/2018,19,6,2018,ALL
7791,17/4/2011,17,4,2011,ALL
7792,14/9/2012,14,9,2012,ALL
7793,11/10/2019,11,10,2019,ALL
7794,19/3/2018,19,3,2018,ALL
7795,27/5/2015,27,5,2015,ALL
7796,23/8/2019,23,8,2019,ALL
7797,27/5/2018,27,5,2018,ALL
7798,8/8/2012,8,8,2012,ALL
7799,26/4/2014,26,4,2014,ALL
7800,13/2/2015,13,2,2015,ALL
7801,14/4/2013,14,4,2013,ALL
7802,23/3/2015,23,3,2015,ALL
7803,14/9/2017,14,9,2017,ALL
7804,27/11/2015,27,11,2015,ALL
7805,24/9/2011,24,9,2011,ALL
7806,19/3/2017,19,3,2017,ALL
7807,15/5/2014,15,5,2014,ALL
7808,23/10/2012,23,10,2012,ALL
7809,3/7/2016,3,7,2016,ALL
7810,2/8/2015,2,8,2015,ALL
7811,16/1/2019,16,1,2019,ALL
7812,14/11/2015,14,11,2015,ALL
7813,1/10/2017,1,10,2017,ALL
7814,16/8/2013,16,8,2013,ALL
7815,3/1/2011,3,1,2011,ALL
7816,3/3/2016,3,3,2016,ALL
7817,2/8/2018,2,8,2018,ALL
7818,9/5/2017,9,5,2017,ALL
7819,10/5/2010,10,5,2010,ALL
7820,26/11/2018,26,11,2018,ALL
7821,6/2/2019,6,2,2019,ALL
7822,2/5/2018,2,5,2018,ALL
7823,27/3/2015,27,3,2015,ALL
7824,11/9/2016,11,9,2016,ALL
7825,7/3/2016,7,3,2016,ALL
7826,12/3/2018,12,3,2018,ALL
7827,3/6/2015,3,6,2015,ALL
7828,20/3/2013,20,3,2013,ALL
7829,10/11/2019,10,11,2019,ALL
7830,22/8/2015,22,8,2015,ALL
7831,18/7/2017,18,7,2017,ALL
7832,9/10/2010,9,10,2010,ALL
7833,14/6/2018,14,6,2018,ALL
7834,7/2/2014,7,2,2014,ALL
