date_id,date,day,month,year
119409,27/8/2016,27,8,2016
119410,13/2/2012,13,2,2012
119411,12/11/2014,12,11,2014
119412,27/1/2010,27,1,2010
119413,4/1/2014,4,1,2014
119414,16/7/2015,16,7,2015
119415,10/8/2012,10,8,2012
119416,22/8/2013,22,8,2013
119417,6/2/2017,6,2,2017
119418,27/7/2011,27,7,2011
119419,8/5/2012,8,5,2012
119420,1/11/2010,1,11,2010
119421,24/9/2010,24,9,2010
119422,6/4/2014,6,4,2014
119423,22/8/2017,22,8,2017
119424,27/6/2015,27,6,2015
119425,3/6/2018,3,6,2018
119426,26/1/2010,26,1,2010
119427,22/1/2011,22,1,2011
119428,6/3/2012,6,3,2012
119429,2/10/2017,2,10,2017
119430,14/11/2017,14,11,2017
119431,11/12/2015,11,12,2015
119432,13/5/2013,13,5,2013
119433,16/7/2011,16,7,2011
119434,3/10/2012,3,10,2012
119435,23/2/2016,23,2,2016
119436,13/12/2017,13,12,2017
119437,27/3/2017,27,3,2017
119438,10/12/2018,10,12,2018
119439,9/7/2012,9,7,2012
119440,21/1/2013,21,1,2013
119441,20/5/2011,20,5,2011
119442,8/2/2015,8,2,2015
119443,25/2/2011,25,2,2011
119444,3/11/2013,3,11,2013
119445,2/2/2012,2,2,2012
119446,3/12/2013,3,12,2013
119447,12/7/2013,12,7,2013
119448,4/4/2019,4,4,2019
119449,12/10/2012,12,10,2012
119450,16/3/2010,16,3,2010
119451,12/12/2017,12,12,2017
119452,11/5/2010,11,5,2010
119453,13/11/2010,13,11,2010
119454,13/1/2019,13,1,2019
119455,24/4/2015,24,4,2015
119456,22/11/2015,22,11,2015
119457,21/8/2018,21,8,2018
119458,26/8/2010,26,8,2010
119459,2/5/2011,2,5,2011
119460,17/5/2011,17,5,2011
119461,19/5/2014,19,5,2014
119462,3/11/2013,3,11,2013
119463,17/11/2011,17,11,2011
119464,5/8/2015,5,8,2015
119465,1/2/2014,1,2,2014
119466,11/8/2010,11,8,2010
119467,19/4/2014,19,4,2014
119468,15/12/2012,15,12,2012
119469,16/9/2016,16,9,2016
119470,19/9/2012,19,9,2012
119471,5/11/2014,5,11,2014
119472,8/11/2013,8,11,2013
119473,22/1/2016,22,1,2016
119474,13/5/2011,13,5,2011
119475,1/12/2012,1,12,2012
119476,24/3/2012,24,3,2012
119477,11/8/2014,11,8,2014
119478,23/6/2018,23,6,2018
119479,15/5/2013,15,5,2013
119480,8/2/2011,8,2,2011
119481,25/7/2018,25,7,2018
119482,21/11/2010,21,11,2010
119483,13/9/2015,13,9,2015
119484,27/3/2016,27,3,2016
119485,4/5/2017,4,5,2017
119486,24/10/2019,24,10,2019
119487,3/10/2017,3,10,2017
119488,12/7/2017,12,7,2017
119489,7/11/2019,7,11,2019
119490,13/11/2010,13,11,2010
119491,8/7/2018,8,7,2018
119492,14/10/2013,14,10,2013
119493,10/9/2016,10,9,2016
119494,16/10/2016,16,10,2016
119495,26/8/2016,26,8,2016
119496,2/10/2010,2,10,2010
119497,8/10/2019,8,10,2019
119498,7/5/2014,7,5,2014
119499,4/4/2015,4,4,2015
119500,16/5/2016,16,5,2016
119501,2/6/2013,2,6,2013
119502,3/3/2018,3,3,2018
119503,24/9/2012,24,9,2012
119504,25/6/2012,25,6,2012
119505,15/2/2012,15,2,2012
119506,15/6/2014,15,6,2014
119507,16/2/2010,16,2,2010
119508,22/5/2017,22,5,2017
119509,7/10/2018,7,10,2018
119510,2/12/2012,2,12,2012
119511,10/8/2010,10,8,2010
119512,14/6/2010,14,6,2010
119513,10/5/2018,10,5,2018
119514,19/10/2016,19,10,2016
119515,10/9/2012,10,9,2012
119516,6/10/2014,6,10,2014
119517,9/5/2016,9,5,2016
119518,16/2/2018,16,2,2018
119519,16/11/2016,16,11,2016
119520,1/9/2010,1,9,2010
119521,14/8/2014,14,8,2014
119522,4/12/2014,4,12,2014
119523,25/9/2010,25,9,2010
119524,19/7/2014,19,7,2014
119525,7/3/2012,7,3,2012
119526,23/10/2013,23,10,2013
119527,14/5/2012,14,5,2012
119528,19/10/2014,19,10,2014
119529,1/5/2018,1,5,2018
119530,1/9/2011,1,9,2011
119531,11/6/2012,11,6,2012
119532,26/1/2011,26,1,2011
119533,27/7/2012,27,7,2012
119534,11/7/2018,11,7,2018
119535,17/2/2015,17,2,2015
119536,23/2/2013,23,2,2013
119537,25/11/2015,25,11,2015
119538,3/8/2013,3,8,2013
119539,7/9/2012,7,9,2012
119540,22/11/2012,22,11,2012
119541,26/6/2016,26,6,2016
119542,15/10/2012,15,10,2012
119543,7/9/2017,7,9,2017
119544,4/8/2019,4,8,2019
119545,8/1/2017,8,1,2017
119546,11/4/2011,11,4,2011
119547,4/3/2012,4,3,2012
119548,19/9/2014,19,9,2014
119549,4/11/2012,4,11,2012
119550,25/6/2017,25,6,2017
119551,23/7/2012,23,7,2012
119552,16/12/2014,16,12,2014
119553,7/4/2014,7,4,2014
119554,27/4/2015,27,4,2015
119555,14/6/2019,14,6,2019
119556,18/4/2018,18,4,2018
119557,12/4/2012,12,4,2012
119558,25/12/2014,25,12,2014
119559,5/2/2018,5,2,2018
119560,17/12/2018,17,12,2018
119561,8/5/2014,8,5,2014
119562,1/5/2012,1,5,2012
119563,2/11/2010,2,11,2010
119564,7/7/2014,7,7,2014
119565,24/4/2017,24,4,2017
119566,10/7/2011,10,7,2011
119567,19/9/2018,19,9,2018
119568,6/11/2014,6,11,2014
119569,14/11/2011,14,11,2011
119570,3/2/2013,3,2,2013
119571,7/1/2015,7,1,2015
119572,5/6/2017,5,6,2017
119573,27/4/2013,27,4,2013
119574,22/1/2019,22,1,2019
119575,11/10/2013,11,10,2013
119576,2/2/2015,2,2,2015
119577,15/7/2012,15,7,2012
119578,6/8/2015,6,8,2015
119579,22/9/2018,22,9,2018
119580,24/9/2010,24,9,2010
119581,2/9/2010,2,9,2010
119582,14/1/2011,14,1,2011
119583,18/5/2010,18,5,2010
119584,15/4/2014,15,4,2014
119585,1/4/2015,1,4,2015
119586,15/7/2018,15,7,2018
119587,13/9/2017,13,9,2017
119588,5/2/2017,5,2,2017
119589,11/9/2015,11,9,2015
119590,19/9/2010,19,9,2010
119591,15/7/2016,15,7,2016
119592,2/6/2011,2,6,2011
119593,24/11/2019,24,11,2019
119594,3/8/2019,3,8,2019
119595,8/11/2010,8,11,2010
119596,18/8/2013,18,8,2013
119597,16/8/2011,16,8,2011
119598,24/3/2013,24,3,2013
119599,8/6/2017,8,6,2017
119600,7/3/2011,7,3,2011
119601,10/11/2017,10,11,2017
119602,12/6/2014,12,6,2014
119603,19/1/2019,19,1,2019
119604,12/3/2017,12,3,2017
119605,25/3/2013,25,3,2013
119606,15/11/2016,15,11,2016
119607,19/5/2018,19,5,2018
119608,10/5/2016,10,5,2016
119609,24/6/2015,24,6,2015
119610,3/3/2011,3,3,2011
119611,20/11/2019,20,11,2019
119612,12/10/2018,12,10,2018
119613,25/7/2012,25,7,2012
119614,24/9/2017,24,9,2017
119615,25/5/2019,25,5,2019
119616,20/7/2013,20,7,2013
119617,15/12/2010,15,12,2010
119618,23/6/2019,23,6,2019
119619,16/11/2011,16,11,2011
119620,6/1/2014,6,1,2014
119621,13/1/2014,13,1,2014
119622,20/4/2010,20,4,2010
119623,27/5/2014,27,5,2014
119624,17/7/2014,17,7,2014
119625,27/1/2015,27,1,2015
119626,6/7/2018,6,7,2018
119627,17/8/2011,17,8,2011
119628,3/3/2012,3,3,2012
119629,21/10/2012,21,10,2012
119630,24/11/2012,24,11,2012
119631,25/5/2010,25,5,2010
119632,18/12/2017,18,12,2017
119633,1/4/2016,1,4,2016
119634,7/3/2012,7,3,2012
119635,17/5/2016,17,5,2016
119636,24/3/2010,24,3,2010
119637,11/2/2016,11,2,2016
119638,13/3/2013,13,3,2013
119639,7/4/2017,7,4,2017
119640,27/4/2017,27,4,2017
119641,22/8/2013,22,8,2013
119642,20/5/2011,20,5,2011
119643,1/7/2012,1,7,2012
119644,14/3/2018,14,3,2018
119645,26/7/2010,26,7,2010
119646,21/8/2017,21,8,2017
119647,15/2/2014,15,2,2014
119648,25/7/2018,25,7,2018
119649,21/1/2014,21,1,2014
119650,23/7/2017,23,7,2017
119651,2/11/2018,2,11,2018
119652,4/5/2016,4,5,2016
119653,27/2/2017,27,2,2017
119654,14/3/2019,14,3,2019
119655,3/9/2014,3,9,2014
119656,13/6/2011,13,6,2011
119657,20/8/2015,20,8,2015
119658,4/6/2017,4,6,2017
119659,3/9/2012,3,9,2012
119660,16/4/2011,16,4,2011
119661,22/8/2016,22,8,2016
119662,17/7/2019,17,7,2019
119663,3/9/2010,3,9,2010
119664,9/7/2018,9,7,2018
119665,19/11/2019,19,11,2019
119666,1/10/2012,1,10,2012
119667,12/9/2018,12,9,2018
119668,7/1/2013,7,1,2013
119669,5/8/2018,5,8,2018
119670,3/3/2013,3,3,2013
119671,20/7/2016,20,7,2016
119672,6/2/2014,6,2,2014
119673,8/4/2018,8,4,2018
119674,2/5/2013,2,5,2013
119675,5/5/2019,5,5,2019
119676,8/8/2016,8,8,2016
119677,6/2/2011,6,2,2011
119678,18/12/2014,18,12,2014
119679,1/7/2014,1,7,2014
119680,6/3/2016,6,3,2016
119681,6/3/2014,6,3,2014
119682,17/12/2017,17,12,2017
119683,24/2/2011,24,2,2011
119684,20/6/2010,20,6,2010
119685,13/1/2016,13,1,2016
119686,1/9/2019,1,9,2019
119687,21/5/2015,21,5,2015
119688,20/3/2019,20,3,2019
119689,24/2/2016,24,2,2016
119690,1/8/2017,1,8,2017
119691,26/9/2011,26,9,2011
119692,9/10/2013,9,10,2013
119693,9/10/2016,9,10,2016
119694,12/7/2015,12,7,2015
119695,26/6/2019,26,6,2019
119696,21/11/2018,21,11,2018
119697,22/2/2010,22,2,2010
119698,5/6/2019,5,6,2019
119699,10/11/2018,10,11,2018
119700,11/5/2010,11,5,2010
119701,20/10/2019,20,10,2019
119702,24/9/2013,24,9,2013
119703,25/9/2011,25,9,2011
119704,1/4/2010,1,4,2010
119705,7/11/2014,7,11,2014
119706,21/10/2013,21,10,2013
119707,15/8/2017,15,8,2017
119708,22/11/2017,22,11,2017
119709,21/10/2013,21,10,2013
119710,5/10/2018,5,10,2018
119711,5/4/2019,5,4,2019
119712,15/4/2019,15,4,2019
119713,3/3/2019,3,3,2019
119714,21/1/2019,21,1,2019
119715,17/8/2015,17,8,2015
119716,12/3/2014,12,3,2014
119717,23/10/2017,23,10,2017
119718,4/3/2013,4,3,2013
119719,6/11/2012,6,11,2012
119720,8/5/2010,8,5,2010
119721,2/6/2012,2,6,2012
119722,25/8/2016,25,8,2016
119723,7/2/2015,7,2,2015
119724,18/9/2015,18,9,2015
119725,14/1/2011,14,1,2011
119726,11/12/2016,11,12,2016
119727,1/11/2016,1,11,2016
119728,13/7/2013,13,7,2013
119729,11/6/2019,11,6,2019
119730,9/12/2010,9,12,2010
119731,21/8/2013,21,8,2013
119732,7/4/2018,7,4,2018
119733,26/12/2014,26,12,2014
119734,18/5/2015,18,5,2015
119735,6/12/2018,6,12,2018
119736,21/8/2014,21,8,2014
119737,15/5/2011,15,5,2011
119738,19/6/2014,19,6,2014
119739,23/8/2015,23,8,2015
119740,5/12/2015,5,12,2015
119741,25/7/2018,25,7,2018
119742,25/3/2011,25,3,2011
119743,5/9/2016,5,9,2016
119744,10/5/2015,10,5,2015
119745,17/5/2013,17,5,2013
119746,9/11/2018,9,11,2018
119747,12/12/2016,12,12,2016
119748,16/3/2011,16,3,2011
119749,20/8/2014,20,8,2014
119750,22/9/2014,22,9,2014
119751,12/4/2019,12,4,2019
119752,6/7/2013,6,7,2013
119753,4/5/2016,4,5,2016
119754,8/2/2014,8,2,2014
119755,11/10/2015,11,10,2015
119756,2/3/2018,2,3,2018
119757,18/7/2011,18,7,2011
119758,3/8/2015,3,8,2015
119759,9/8/2010,9,8,2010
119760,21/1/2013,21,1,2013
119761,3/11/2012,3,11,2012
119762,17/3/2011,17,3,2011
119763,8/11/2013,8,11,2013
119764,1/4/2016,1,4,2016
119765,6/3/2019,6,3,2019
119766,20/1/2012,20,1,2012
119767,14/2/2015,14,2,2015
119768,3/12/2012,3,12,2012
119769,19/11/2014,19,11,2014
119770,4/7/2018,4,7,2018
119771,10/5/2014,10,5,2014
119772,26/1/2015,26,1,2015
119773,1/8/2012,1,8,2012
119774,3/5/2017,3,5,2017
119775,17/10/2014,17,10,2014
119776,15/1/2016,15,1,2016
119777,14/12/2015,14,12,2015
119778,8/11/2013,8,11,2013
119779,22/6/2012,22,6,2012
119780,14/7/2019,14,7,2019
119781,1/5/2018,1,5,2018
119782,18/10/2014,18,10,2014
119783,11/10/2014,11,10,2014
119784,4/11/2010,4,11,2010
119785,10/6/2013,10,6,2013
119786,26/11/2017,26,11,2017
119787,16/12/2016,16,12,2016
119788,27/9/2016,27,9,2016
119789,21/10/2010,21,10,2010
119790,16/5/2016,16,5,2016
119791,20/3/2016,20,3,2016
119792,6/7/2011,6,7,2011
119793,23/2/2017,23,2,2017
119794,16/1/2010,16,1,2010
119795,4/2/2012,4,2,2012
119796,1/9/2012,1,9,2012
119797,1/6/2011,1,6,2011
119798,3/1/2017,3,1,2017
119799,19/6/2017,19,6,2017
119800,21/2/2019,21,2,2019
119801,16/1/2014,16,1,2014
119802,1/1/2015,1,1,2015
119803,14/1/2014,14,1,2014
119804,26/6/2012,26,6,2012
119805,24/3/2012,24,3,2012
119806,6/12/2012,6,12,2012
119807,8/6/2019,8,6,2019
119808,4/8/2016,4,8,2016
119809,18/11/2015,18,11,2015
119810,6/11/2018,6,11,2018
119811,23/2/2018,23,2,2018
119812,17/3/2011,17,3,2011
119813,23/8/2019,23,8,2019
119814,4/6/2015,4,6,2015
119815,27/10/2017,27,10,2017
119816,11/1/2018,11,1,2018
119817,10/2/2010,10,2,2010
119818,1/9/2016,1,9,2016
119819,16/8/2011,16,8,2011
119820,10/9/2010,10,9,2010
119821,4/9/2019,4,9,2019
119822,10/8/2011,10,8,2011
119823,18/2/2014,18,2,2014
119824,25/4/2013,25,4,2013
119825,21/5/2015,21,5,2015
119826,6/9/2016,6,9,2016
119827,21/11/2018,21,11,2018
119828,26/2/2011,26,2,2011
119829,1/7/2016,1,7,2016
119830,12/4/2014,12,4,2014
119831,25/7/2017,25,7,2017
119832,26/10/2019,26,10,2019
119833,19/10/2010,19,10,2010
119834,14/12/2016,14,12,2016
119835,2/4/2017,2,4,2017
119836,24/6/2013,24,6,2013
119837,13/6/2018,13,6,2018
119838,27/4/2019,27,4,2019
119839,22/9/2016,22,9,2016
119840,22/2/2016,22,2,2016
119841,21/3/2015,21,3,2015
119842,19/10/2015,19,10,2015
119843,23/4/2013,23,4,2013
119844,11/11/2019,11,11,2019
119845,15/7/2014,15,7,2014
119846,17/9/2013,17,9,2013
119847,7/6/2016,7,6,2016
119848,2/1/2012,2,1,2012
119849,14/5/2013,14,5,2013
119850,20/10/2016,20,10,2016
119851,20/1/2016,20,1,2016
119852,20/7/2015,20,7,2015
119853,19/1/2016,19,1,2016
119854,14/5/2012,14,5,2012
119855,11/3/2019,11,3,2019
119856,13/3/2018,13,3,2018
119857,20/4/2019,20,4,2019
119858,9/7/2011,9,7,2011
119859,4/11/2019,4,11,2019
119860,2/7/2015,2,7,2015
119861,21/11/2010,21,11,2010
119862,8/7/2011,8,7,2011
119863,12/4/2012,12,4,2012
119864,20/1/2017,20,1,2017
119865,19/5/2010,19,5,2010
119866,18/2/2018,18,2,2018
119867,4/12/2011,4,12,2011
119868,21/2/2018,21,2,2018
119869,27/1/2018,27,1,2018
119870,20/1/2018,20,1,2018
119871,26/6/2016,26,6,2016
119872,4/9/2011,4,9,2011
119873,6/10/2015,6,10,2015
119874,19/10/2019,19,10,2019
119875,12/12/2017,12,12,2017
119876,1/7/2014,1,7,2014
119877,23/3/2015,23,3,2015
119878,14/12/2015,14,12,2015
119879,27/8/2011,27,8,2011
119880,27/6/2018,27,6,2018
119881,13/12/2011,13,12,2011
119882,10/12/2012,10,12,2012
119883,13/7/2015,13,7,2015
119884,16/3/2012,16,3,2012
119885,21/7/2015,21,7,2015
119886,7/4/2013,7,4,2013
119887,19/8/2015,19,8,2015
119888,22/9/2013,22,9,2013
119889,5/2/2014,5,2,2014
119890,5/8/2015,5,8,2015
119891,25/1/2014,25,1,2014
119892,23/9/2015,23,9,2015
119893,24/4/2017,24,4,2017
119894,17/2/2015,17,2,2015
119895,21/3/2012,21,3,2012
119896,12/5/2013,12,5,2013
119897,7/9/2010,7,9,2010
119898,4/12/2017,4,12,2017
119899,7/8/2016,7,8,2016
119900,5/12/2018,5,12,2018
119901,2/2/2019,2,2,2019
119902,15/2/2019,15,2,2019
119903,25/9/2017,25,9,2017
119904,4/6/2019,4,6,2019
119905,23/8/2012,23,8,2012
119906,22/1/2013,22,1,2013
119907,4/6/2019,4,6,2019
119908,20/3/2014,20,3,2014
119909,23/10/2017,23,10,2017
119910,16/6/2012,16,6,2012
119911,27/1/2014,27,1,2014
119912,26/8/2018,26,8,2018
119913,4/3/2015,4,3,2015
119914,7/8/2016,7,8,2016
119915,5/3/2014,5,3,2014
119916,15/12/2019,15,12,2019
119917,23/6/2019,23,6,2019
119918,21/4/2016,21,4,2016
119919,7/10/2013,7,10,2013
119920,15/6/2015,15,6,2015
119921,20/3/2015,20,3,2015
119922,4/10/2016,4,10,2016
119923,15/2/2011,15,2,2011
119924,15/7/2017,15,7,2017
119925,20/9/2014,20,9,2014
119926,10/2/2010,10,2,2010
119927,1/1/2019,1,1,2019
119928,11/4/2019,11,4,2019
119929,13/7/2016,13,7,2016
119930,14/11/2015,14,11,2015
119931,13/7/2019,13,7,2019
119932,10/9/2011,10,9,2011
119933,11/5/2010,11,5,2010
119934,8/3/2019,8,3,2019
119935,24/12/2011,24,12,2011
119936,11/8/2016,11,8,2016
119937,25/8/2010,25,8,2010
119938,10/9/2012,10,9,2012
119939,14/2/2014,14,2,2014
119940,18/1/2012,18,1,2012
119941,18/8/2014,18,8,2014
119942,22/5/2016,22,5,2016
119943,10/3/2012,10,3,2012
119944,18/10/2018,18,10,2018
119945,18/9/2019,18,9,2019
119946,17/7/2016,17,7,2016
119947,17/12/2012,17,12,2012
119948,23/8/2017,23,8,2017
119949,21/1/2016,21,1,2016
119950,21/12/2016,21,12,2016
119951,25/11/2017,25,11,2017
119952,20/1/2019,20,1,2019
119953,23/7/2015,23,7,2015
119954,11/2/2012,11,2,2012
119955,15/5/2016,15,5,2016
119956,26/11/2012,26,11,2012
119957,24/10/2017,24,10,2017
119958,14/7/2017,14,7,2017
119959,13/1/2014,13,1,2014
119960,6/10/2012,6,10,2012
119961,7/4/2016,7,4,2016
119962,17/1/2012,17,1,2012
119963,6/11/2012,6,11,2012
119964,3/11/2018,3,11,2018
119965,3/7/2013,3,7,2013
119966,16/4/2017,16,4,2017
119967,22/10/2015,22,10,2015
119968,27/12/2015,27,12,2015
119969,13/12/2017,13,12,2017
119970,26/3/2019,26,3,2019
119971,23/3/2019,23,3,2019
119972,8/6/2014,8,6,2014
119973,15/4/2014,15,4,2014
119974,18/1/2011,18,1,2011
119975,1/5/2010,1,5,2010
119976,6/3/2014,6,3,2014
119977,22/8/2013,22,8,2013
119978,18/11/2015,18,11,2015
119979,23/12/2010,23,12,2010
119980,24/4/2016,24,4,2016
119981,9/12/2019,9,12,2019
119982,25/3/2019,25,3,2019
119983,14/9/2017,14,9,2017
119984,10/11/2012,10,11,2012
119985,4/4/2015,4,4,2015
119986,15/3/2010,15,3,2010
119987,24/4/2016,24,4,2016
119988,8/2/2016,8,2,2016
119989,2/12/2010,2,12,2010
119990,10/12/2010,10,12,2010
119991,24/12/2012,24,12,2012
119992,3/3/2019,3,3,2019
119993,19/11/2012,19,11,2012
119994,1/6/2010,1,6,2010
119995,6/9/2015,6,9,2015
119996,1/1/2010,1,1,2010
119997,25/6/2013,25,6,2013
119998,6/9/2018,6,9,2018
119999,22/7/2018,22,7,2018
120000,15/1/2011,15,1,2011
120001,6/2/2010,6,2,2010
120002,22/3/2011,22,3,2011
120003,21/7/2016,21,7,2016
120004,8/8/2011,8,8,2011
120005,7/3/2015,7,3,2015
120006,20/7/2014,20,7,2014
120007,10/7/2018,10,7,2018
120008,18/9/2010,18,9,2010
120009,24/11/2016,24,11,2016
120010,16/8/2013,16,8,2013
120011,13/12/2015,13,12,2015
120012,8/4/2011,8,4,2011
120013,2/5/2014,2,5,2014
120014,23/3/2016,23,3,2016
120015,18/5/2018,18,5,2018
120016,26/6/2018,26,6,2018
120017,19/7/2014,19,7,2014
120018,7/4/2017,7,4,2017
120019,22/10/2012,22,10,2012
120020,3/7/2015,3,7,2015
120021,7/9/2017,7,9,2017
120022,8/1/2012,8,1,2012
120023,12/7/2016,12,7,2016
120024,21/7/2015,21,7,2015
120025,11/1/2018,11,1,2018
120026,16/8/2017,16,8,2017
120027,19/9/2012,19,9,2012
120028,26/1/2012,26,1,2012
120029,12/10/2011,12,10,2011
120030,4/1/2019,4,1,2019
120031,23/8/2011,23,8,2011
120032,16/1/2019,16,1,2019
120033,22/10/2012,22,10,2012
120034,19/3/2018,19,3,2018
120035,20/6/2011,20,6,2011
120036,11/9/2017,11,9,2017
120037,7/9/2012,7,9,2012
120038,19/11/2019,19,11,2019
120039,26/2/2011,26,2,2011
120040,16/12/2016,16,12,2016
120041,4/3/2018,4,3,2018
120042,6/1/2015,6,1,2015
120043,25/6/2015,25,6,2015
120044,6/9/2010,6,9,2010
120045,17/12/2013,17,12,2013
120046,12/7/2014,12,7,2014
120047,9/6/2013,9,6,2013
120048,24/10/2018,24,10,2018
120049,25/1/2016,25,1,2016
120050,14/1/2017,14,1,2017
120051,1/9/2013,1,9,2013
120052,18/1/2016,18,1,2016
120053,27/9/2018,27,9,2018
120054,12/1/2011,12,1,2011
120055,8/9/2015,8,9,2015
120056,7/10/2015,7,10,2015
120057,10/12/2010,10,12,2010
120058,15/1/2018,15,1,2018
120059,23/3/2016,23,3,2016
120060,19/10/2013,19,10,2013
120061,18/10/2018,18,10,2018
120062,2/12/2013,2,12,2013
120063,8/9/2017,8,9,2017
120064,9/4/2012,9,4,2012
120065,26/5/2017,26,5,2017
120066,26/10/2013,26,10,2013
120067,4/10/2019,4,10,2019
120068,26/10/2014,26,10,2014
120069,19/7/2010,19,7,2010
120070,18/6/2012,18,6,2012
120071,15/4/2019,15,4,2019
120072,17/4/2017,17,4,2017
120073,27/4/2018,27,4,2018
120074,26/10/2015,26,10,2015
120075,19/6/2013,19,6,2013
120076,19/7/2010,19,7,2010
120077,21/10/2012,21,10,2012
120078,1/2/2017,1,2,2017
120079,8/2/2012,8,2,2012
120080,23/1/2017,23,1,2017
120081,22/4/2019,22,4,2019
120082,9/4/2013,9,4,2013
120083,1/1/2011,1,1,2011
120084,6/11/2014,6,11,2014
120085,12/9/2017,12,9,2017
120086,25/8/2019,25,8,2019
120087,6/7/2013,6,7,2013
120088,13/3/2015,13,3,2015
120089,19/1/2013,19,1,2013
120090,26/9/2010,26,9,2010
120091,8/4/2012,8,4,2012
120092,10/1/2016,10,1,2016
120093,22/12/2016,22,12,2016
120094,13/2/2016,13,2,2016
120095,24/11/2015,24,11,2015
120096,25/11/2011,25,11,2011
120097,13/4/2011,13,4,2011
120098,1/4/2012,1,4,2012
120099,26/7/2011,26,7,2011
120100,27/7/2015,27,7,2015
120101,6/10/2012,6,10,2012
120102,14/11/2018,14,11,2018
120103,25/7/2014,25,7,2014
120104,18/7/2015,18,7,2015
120105,24/2/2014,24,2,2014
120106,3/1/2017,3,1,2017
120107,11/8/2015,11,8,2015
120108,17/1/2013,17,1,2013
120109,13/9/2013,13,9,2013
120110,20/2/2010,20,2,2010
120111,4/3/2011,4,3,2011
120112,4/3/2017,4,3,2017
120113,26/7/2015,26,7,2015
120114,14/5/2018,14,5,2018
120115,8/10/2010,8,10,2010
120116,12/4/2012,12,4,2012
120117,16/1/2019,16,1,2019
120118,26/12/2015,26,12,2015
120119,11/7/2014,11,7,2014
120120,4/1/2019,4,1,2019
120121,14/5/2011,14,5,2011
120122,24/10/2019,24,10,2019
120123,4/11/2018,4,11,2018
120124,19/1/2018,19,1,2018
120125,26/9/2015,26,9,2015
120126,12/2/2013,12,2,2013
120127,20/8/2014,20,8,2014
120128,21/4/2013,21,4,2013
120129,15/5/2017,15,5,2017
120130,5/8/2017,5,8,2017
120131,16/11/2016,16,11,2016
120132,5/4/2014,5,4,2014
120133,5/5/2014,5,5,2014
120134,17/1/2011,17,1,2011
120135,27/1/2018,27,1,2018
120136,18/9/2012,18,9,2012
120137,3/10/2016,3,10,2016
120138,22/7/2017,22,7,2017
120139,25/9/2010,25,9,2010
120140,10/9/2014,10,9,2014
120141,16/8/2011,16,8,2011
120142,9/8/2010,9,8,2010
120143,19/3/2013,19,3,2013
120144,7/10/2014,7,10,2014
120145,20/4/2013,20,4,2013
120146,13/7/2018,13,7,2018
120147,8/2/2016,8,2,2016
120148,7/6/2017,7,6,2017
120149,2/4/2018,2,4,2018
120150,21/7/2012,21,7,2012
120151,14/1/2012,14,1,2012
120152,6/10/2018,6,10,2018
120153,24/5/2015,24,5,2015
120154,14/11/2014,14,11,2014
120155,26/7/2017,26,7,2017
120156,21/4/2017,21,4,2017
120157,12/11/2013,12,11,2013
120158,14/2/2014,14,2,2014
120159,16/2/2018,16,2,2018
120160,26/10/2013,26,10,2013
120161,10/2/2014,10,2,2014
120162,15/6/2016,15,6,2016
120163,7/10/2018,7,10,2018
120164,23/3/2010,23,3,2010
120165,24/7/2011,24,7,2011
120166,19/3/2017,19,3,2017
120167,7/12/2013,7,12,2013
120168,4/4/2010,4,4,2010
120169,21/10/2010,21,10,2010
120170,21/4/2016,21,4,2016
120171,14/2/2019,14,2,2019
120172,6/4/2017,6,4,2017
120173,23/6/2019,23,6,2019
120174,21/2/2019,21,2,2019
120175,14/5/2013,14,5,2013
120176,19/4/2010,19,4,2010
120177,14/1/2010,14,1,2010
120178,22/12/2016,22,12,2016
120179,4/7/2012,4,7,2012
120180,19/8/2012,19,8,2012
120181,16/1/2019,16,1,2019
120182,22/7/2018,22,7,2018
120183,23/12/2015,23,12,2015
120184,15/7/2019,15,7,2019
120185,4/6/2013,4,6,2013
120186,20/7/2018,20,7,2018
120187,19/12/2016,19,12,2016
120188,4/1/2011,4,1,2011
120189,18/2/2011,18,2,2011
120190,23/9/2013,23,9,2013
120191,25/7/2018,25,7,2018
120192,27/1/2018,27,1,2018
120193,9/2/2017,9,2,2017
120194,17/9/2015,17,9,2015
120195,15/10/2011,15,10,2011
120196,7/6/2015,7,6,2015
120197,16/2/2013,16,2,2013
120198,5/1/2012,5,1,2012
120199,21/4/2011,21,4,2011
120200,2/3/2012,2,3,2012
120201,10/9/2017,10,9,2017
120202,22/4/2010,22,4,2010
120203,6/8/2012,6,8,2012
120204,22/5/2011,22,5,2011
120205,13/3/2011,13,3,2011
120206,13/4/2016,13,4,2016
120207,26/3/2012,26,3,2012
120208,12/5/2014,12,5,2014
120209,25/10/2015,25,10,2015
120210,20/1/2010,20,1,2010
120211,17/9/2013,17,9,2013
120212,15/11/2017,15,11,2017
120213,22/3/2018,22,3,2018
120214,25/3/2018,25,3,2018
120215,9/5/2015,9,5,2015
120216,19/3/2013,19,3,2013
120217,27/8/2015,27,8,2015
120218,16/8/2013,16,8,2013
120219,23/12/2013,23,12,2013
120220,17/3/2018,17,3,2018
120221,22/4/2017,22,4,2017
120222,12/11/2011,12,11,2011
120223,4/1/2014,4,1,2014
120224,10/3/2019,10,3,2019
120225,11/4/2012,11,4,2012
120226,8/10/2017,8,10,2017
120227,19/2/2012,19,2,2012
120228,21/12/2016,21,12,2016
120229,22/2/2017,22,2,2017
120230,11/9/2018,11,9,2018
